,pokemon,id,form,rank,move,raito
3623,ブロロン,965,0,9,ヘドロこうげき,16.9
3624,ブロロン,965,0,10,じばく,14.2
3625,ブロロローム,966,0,1,アイアンヘッド,80.9
3626,ブロロローム,966,0,2,ギアチェンジ,73.4
3627,ブロロローム,966,0,3,ダストシュート,43.2
3628,ブロロローム,966,0,4,テラバースト,40.5
3629,ブロロローム,966,0,5,どくづき,24.5
3630,ブロロローム,966,0,6,すてゼリフ,22.4
3631,ブロロローム,966,0,7,ちょうはつ,19.6
3632,ブロロローム,966,0,8,どくどく,19.5
3633,ブロロローム,966,0,9,じならし,17.2
3634,ブロロローム,966,0,10,ホイールスピン,15.9
3635,モトトカゲ,967,0,1,しっぽきり,96.9
3636,モトトカゲ,967,0,2,とんぼがえり,65.5
3637,モトトカゲ,967,0,3,りゅうせいぐん,46.2
3638,モトトカゲ,967,0,4,オーバーヒート,41.0
3639,モトトカゲ,967,0,5,はたきおとす,28.0
3640,モトトカゲ,967,0,6,すてみタックル,24.5
3641,モトトカゲ,967,0,7,げきりん,21.6
3642,モトトカゲ,967,0,8,ちょうはつ,16.6
3643,モトトカゲ,967,0,9,アイアンヘッド,9.5
3644,モトトカゲ,967,0,10,テラバースト,7.0
3645,ミミズズ,968,0,1,ボディプレス,78.1
3646,ミミズズ,968,0,2,しっぽきり,75.5
3647,ミミズズ,968,0,3,ステルスロック,69.8
3648,ミミズズ,968,0,4,てっぺき,37.2
3649,ミミズズ,968,0,5,アイアンヘッド,30.4
3650,ミミズズ,968,0,6,じしん,22.2
3651,ミミズズ,968,0,7,メタルバースト,19.2
3652,ミミズズ,968,0,8,ヘビーボンバー,18.9
3653,ミミズズ,968,0,9,ねむる,10.2
3654,ミミズズ,968,0,10,がんせきふうじ,8.0
3655,キラーメ,969,0,1,パワージェム,64.6
3656,キラーメ,969,0,2,ヘドロウェーブ,61.8
3657,キラーメ,969,0,3,マジカルシャイン,45.8
3658,キラーメ,969,0,4,テラバースト,44.4
3659,キラーメ,969,0,5,ステルスロック,39.6
3660,キラーメ,969,0,6,どくどく,25.7
3661,キラーメ,969,0,7,おきみやげ,20.1
3662,キラーメ,969,0,8,アシッドボム,11.1
3663,キラーメ,969,0,9,うちおとす,10.4
3664,キラーメ,969,0,10,ベノムショック,8.3
3665,キラフロル,970,0,1,ステルスロック,68.0
3666,キラフロル,970,0,2,パワージェム,63.7
3667,キラフロル,970,0,3,ヘドロウェーブ,51.5
3668,キラフロル,970,0,4,だいちのちから,37.7
3669,キラフロル,970,0,5,キラースピン,32.4
3670,キラフロル,970,0,6,マジカルシャイン,27.8
3671,キラフロル,970,0,7,エナジーボール,24.0
3672,キラフロル,970,0,8,マッドショット,22.4
3673,キラフロル,970,0,9,ニードルガード,18.4
3674,キラフロル,970,0,10,どくびし,7.0
3675,ボチ,971,0,1,ゴーストダイブ,66.7
3676,ボチ,971,0,2,じゃれつく,48.1
3677,ボチ,971,0,3,みちづれ,48.1
3678,ボチ,971,0,4,あまえる,42.6
3679,ボチ,971,0,5,おきみやげ,37.0
3680,ボチ,971,0,6,トリック,33.3
3681,ボチ,971,0,7,あくび,24.1
3682,ボチ,971,0,8,かげうち,22.2
3683,ボチ,971,0,9,かみくだく,14.8
3684,ボチ,971,0,10,ナイトヘッド,14.8
3685,ハカドッグ,972,0,1,おはかまいり,93.8
3686,ハカドッグ,972,0,2,かげうち,70.0
3687,ハカドッグ,972,0,3,テラバースト,43.7
3688,ハカドッグ,972,0,4,じゃれつく,42.8
3689,ハカドッグ,972,0,5,みがわり,31.3
3690,ハカドッグ,972,0,6,ボディプレス,22.8
3691,ハカドッグ,972,0,7,おにび,20.7
3692,ハカドッグ,972,0,8,あくび,9.1
3693,ハカドッグ,972,0,9,まもる,7.5
3694,ハカドッグ,972,0,10,みちづれ,6.6
3695,カラミンゴ,973,0,1,インファイト,96.9
3696,カラミンゴ,973,0,2,ブレイブバード,91.5
3697,カラミンゴ,973,0,3,とんぼがえり,71.7
3698,カラミンゴ,973,0,4,じごくづき,52.6
3699,カラミンゴ,973,0,5,ちょうはつ,18.6
3700,カラミンゴ,973,0,6,フェイント,10.8
3701,カラミンゴ,973,0,7,テラバースト,8.1
3702,カラミンゴ,973,0,8,アクアブレイク,7.3
3703,カラミンゴ,973,0,9,おいかぜ,4.9
3704,カラミンゴ,973,0,10,ローキック,4.9
3705,アルクジラ,974,0,1,ゆきなだれ,64.3
3706,アルクジラ,974,0,2,こおりのつぶて,52.9
3707,アルクジラ,974,0,3,じゃれつく,32.9
3708,アルクジラ,974,0,4,とびはねる,31.4
3709,アルクジラ,974,0,5,じたばた,28.6
3710,アルクジラ,974,0,6,のしかかり,21.4
3711,アルクジラ,974,0,7,アクアブレイク,21.4
3712,アルクジラ,974,0,8,ボディプレス,20.0
3713,アルクジラ,974,0,9,とっしん,15.7
3714,アルクジラ,974,0,10,つららおとし,15.7
3715,ハルクジラ,975,0,1,こおりのつぶて,76.9
3716,ハルクジラ,975,0,2,じしん,63.6
3717,ハルクジラ,975,0,3,アクアブレイク,53.7
3718,ハルクジラ,975,0,4,アイススピナー,40.2
3719,ハルクジラ,975,0,5,つららおとし,32.2
3720,ハルクジラ,975,0,6,はらだいこ,30.4
3721,ハルクジラ,975,0,7,じゃれつく,19.8
3722,ハルクジラ,975,0,8,ばかぢから,16.0
3723,ハルクジラ,975,0,9,ヘビーボンバー,14.3
3724,ハルクジラ,975,0,10,テラバースト,12.5
3725,ミガルーサ,976,0,1,みをけずる,91.3
3726,ミガルーサ,976,0,2,アシストパワー,81.0
3727,ミガルーサ,976,0,3,なみのり,33.7
3728,ミガルーサ,976,0,4,みがわり,29.7
3729,ミガルーサ,976,0,5,テラバースト,26.6
3730,ミガルーサ,976,0,6,れいとうビーム,18.5
3731,ミガルーサ,976,0,7,ハイドロポンプ,16.0
3732,ミガルーサ,976,0,8,サイコカッター,15.2
3733,ミガルーサ,976,0,9,アクアジェット,14.9
3734,ミガルーサ,976,0,10,アクアブレイク,13.8
3735,ヘイラッシャ,977,0,1,ウェーブタックル,67.5
3736,ヘイラッシャ,977,0,2,あくび,67.3
3737,ヘイラッシャ,977,0,3,じわれ,50.5
3738,ヘイラッシャ,977,0,4,まもる,43.9
3739,ヘイラッシャ,977,0,5,ゆきなだれ,38.7
3740,ヘイラッシャ,977,0,6,ねむる,29.6
3741,ヘイラッシャ,977,0,7,じしん,25.9
3742,ヘイラッシャ,977,0,8,ねごと,21.3
3743,ヘイラッシャ,977,0,9,アクアブレイク,18.2
3744,ヘイラッシャ,977,0,10,ボディプレス,10.3
3745,シャリタツ,978,0,1,りゅうせいぐん,67.0
3746,シャリタツ,978,0,2,テラバースト,53.4
3747,シャリタツ,978,0,3,なみのり,45.2
3748,シャリタツ,978,0,4,ハイドロポンプ,36.8
3749,シャリタツ,978,0,5,こごえるかぜ,34.3
3750,シャリタツ,978,0,6,ミラーコート,31.0
3751,シャリタツ,978,0,7,カウンター,28.6
3752,シャリタツ,978,0,8,りゅうのはどう,26.0
3753,シャリタツ,978,0,9,おきみやげ,22.6
3754,シャリタツ,978,0,10,ちょうはつ,18.8
3755,コノヨザル,979,0,1,ふんどのこぶし,94.8
3756,コノヨザル,979,0,2,ドレインパンチ,74.6
3757,コノヨザル,979,0,3,ビルドアップ,56.6
3758,コノヨザル,979,0,4,ちょうはつ,49.5
3759,コノヨザル,979,0,5,ステルスロック,25.8
3760,コノヨザル,979,0,6,いのちがけ,22.6
3761,コノヨザル,979,0,7,インファイト,14.0
3762,コノヨザル,979,0,8,とんぼがえり,9.1
3763,コノヨザル,979,0,9,なげつける,9.0
3764,コノヨザル,979,0,10,アンコール,8.0
3765,ドオー,980,0,1,じこさいせい,90.1
3766,ドオー,980,0,2,じしん,85.2
3767,ドオー,980,0,3,どくどく,61.2
3768,ドオー,980,0,4,ステルスロック,47.1
3769,ドオー,980,0,5,あくび,33.2
3770,ドオー,980,0,6,ドわすれ,14.5
3771,ドオー,980,0,7,まもる,13.4
3772,ドオー,980,0,8,のろい,9.4
3773,ドオー,980,0,9,どくづき,8.8
3774,ドオー,980,0,10,どくびし,5.6
3775,リキキリン,981,0,1,ツインビーム,64.1
3776,リキキリン,981,0,2,テラバースト,44.5
3777,リキキリン,981,0,3,マジカルシャイン,35.0
3778,リキキリン,981,0,4,シャドーボール,30.1
3779,リキキリン,981,0,5,１０まんボルト,24.0
3780,リキキリン,981,0,6,トリックルーム,20.0
3781,リキキリン,981,0,7,わるだくみ,18.1
3782,リキキリン,981,0,8,くさむすび,15.6
3783,リキキリン,981,0,9,サイコショック,11.5
3784,リキキリン,981,0,10,サイコキネシス,11.5
3785,ノココッチ,982,0,1,へびにらみ,54.8
3786,ノココッチ,982,0,2,ステルスロック,54.3
3787,ノココッチ,982,0,3,ばくおんぱ,51.6
3788,ノココッチ,982,0,4,はねやすめ,33.8
3789,ノココッチ,982,0,5,だいちのちから,23.9
3790,ノココッチ,982,0,6,ドラゴンテール,23.6
3791,ノココッチ,982,0,7,れいとうビーム,19.9
3792,ノココッチ,982,0,8,あくび,19.2
3793,ノココッチ,982,0,9,かえんほうしゃ,14.6
3794,ノココッチ,982,0,10,とぐろをまく,13.9
3795,ドドゲザン,983,0,1,ドゲザン,93.4
3796,ドドゲザン,983,0,2,ふいうち,91.4
3797,ドドゲザン,983,0,3,アイアンヘッド,90.7
3798,ドドゲザン,983,0,4,かわらわり,28.6
3799,ドドゲザン,983,0,5,つるぎのまい,21.7
3800,ドドゲザン,983,0,6,ハサミギロチン,18.4
3801,ドドゲザン,983,0,7,けたぐり,15.9
3802,ドドゲザン,983,0,8,ステルスロック,13.2
3803,ドドゲザン,983,0,9,テラバースト,7.9
3804,ドドゲザン,983,0,10,でんじは,7.8
3805,イダイナキバ,984,0,1,インファイト,70.4
3806,イダイナキバ,984,0,2,アイススピナー,68.3
3807,イダイナキバ,984,0,3,じしん,67.6
3808,イダイナキバ,984,0,4,こうそくスピン,35.1
3809,イダイナキバ,984,0,5,ぶちかまし,30.2
3810,イダイナキバ,984,0,6,はたきおとす,27.0
3811,イダイナキバ,984,0,7,ちょうはつ,23.6
3812,イダイナキバ,984,0,8,ビルドアップ,23.4
3813,イダイナキバ,984,0,9,アイアンヘッド,15.1
3814,イダイナキバ,984,0,10,ステルスロック,10.7
3815,サケブシッポ,985,0,1,ステルスロック,65.4
3816,サケブシッポ,985,0,2,アンコール,41.7
3817,サケブシッポ,985,0,3,ほろびのうた,31.0
3818,サケブシッポ,985,0,4,でんじは,31.0
3819,サケブシッポ,985,0,5,バトンタッチ,19.0
3820,サケブシッポ,985,0,6,リフレクター,16.8
3821,サケブシッポ,985,0,7,ビルドアップ,15.8
3822,サケブシッポ,985,0,8,めいそう,15.5
3823,サケブシッポ,985,0,9,ひかりのかべ,15.4
3824,サケブシッポ,985,0,10,ねがいごと,15.0
3825,アラブルタケ,986,0,1,キノコのほうし,89.6
3826,アラブルタケ,986,0,2,かみくだく,57.4
3827,アラブルタケ,986,0,3,ふいうち,54.1
3828,アラブルタケ,986,0,4,くさわけ,43.6
3829,アラブルタケ,986,0,5,みがわり,27.9
3830,アラブルタケ,986,0,6,テラバースト,26.7
3831,アラブルタケ,986,0,7,インファイト,23.7
3832,アラブルタケ,986,0,8,タネばくだん,17.5
3833,アラブルタケ,986,0,9,タネマシンガン,15.4
3834,アラブルタケ,986,0,10,しっぺがえし,14.1
3835,ハバタクカミ,987,0,1,シャドーボール,92.9
3836,ハバタクカミ,987,0,2,ムーンフォース,90.5
3837,ハバタクカミ,987,0,3,マジカルフレイム,76.8
3838,ハバタクカミ,987,0,4,サイコショック,35.5
3839,ハバタクカミ,987,0,5,パワージェム,13.2
3840,ハバタクカミ,987,0,6,でんじは,11.6
3841,ハバタクカミ,987,0,7,ちょうはつ,9.9
3842,ハバタクカミ,987,0,8,１０まんボルト,8.9
3843,ハバタクカミ,987,0,9,エナジーボール,8.9
3844,ハバタクカミ,987,0,10,みがわり,7.4
3845,チヲハウハネ,988,0,1,インファイト,68.5
3846,チヲハウハネ,988,0,2,であいがしら,53.9
3847,チヲハウハネ,988,0,3,じしん,47.5
3848,チヲハウハネ,988,0,4,とんぼがえり,30.7
3849,チヲハウハネ,988,0,5,きゅうけつ,28.9
3850,チヲハウハネ,988,0,6,ニトロチャージ,25.2
3851,チヲハウハネ,988,0,7,フレアドライブ,23.3
3852,チヲハウハネ,988,0,8,ビルドアップ,20.6
3853,チヲハウハネ,988,0,9,あさのひざし,14.8
3854,チヲハウハネ,988,0,10,おにび,12.7
3855,スナノケガワ,989,0,1,だいちのちから,80.2
3856,スナノケガワ,989,0,2,ボルトチェンジ,51.8
3857,スナノケガワ,989,0,3,ステルスロック,44.7
3858,スナノケガワ,989,0,4,１０まんボルト,37.2
3859,スナノケガワ,989,0,5,でんじは,31.5
3860,スナノケガワ,989,0,6,テラバースト,30.9
3861,スナノケガワ,989,0,7,ほうでん,28.6
3862,スナノケガワ,989,0,8,ラスターカノン,16.1
3863,スナノケガワ,989,0,9,まきびし,14.9
3864,スナノケガワ,989,0,10,でんじほう,12.0
3865,テツノワダチ,990,0,1,じしん,87.1
3866,テツノワダチ,990,0,2,アイアンヘッド,64.6
3867,テツノワダチ,990,0,3,はたきおとす,52.0
3868,テツノワダチ,990,0,4,ステルスロック,45.1
3869,テツノワダチ,990,0,5,アイススピナー,40.3
3870,テツノワダチ,990,0,6,こうそくスピン,32.0
3871,テツノワダチ,990,0,7,ボルトチェンジ,19.4
3872,テツノワダチ,990,0,8,エレキフィールド,11.3
3873,テツノワダチ,990,0,9,じならし,8.4
3874,テツノワダチ,990,0,10,ワイルドボルト,7.8
3875,テツノツツミ,991,0,1,フリーズドライ,96.7
3876,テツノツツミ,991,0,2,ハイドロポンプ,92.0
3877,テツノツツミ,991,0,3,クイックターン,58.7
3878,テツノツツミ,991,0,4,アンコール,48.8
3879,テツノツツミ,991,0,5,れいとうビーム,34.3
3880,テツノツツミ,991,0,6,ちょうはつ,18.5
3881,テツノツツミ,991,0,7,テラバースト,13.0
3882,テツノツツミ,991,0,8,みがわり,12.9
3883,テツノツツミ,991,0,9,エレキフィールド,6.2
3884,テツノツツミ,991,0,10,うずしお,4.8
3885,テツノカイナ,992,0,1,ドレインパンチ,91.0
3886,テツノカイナ,992,0,2,れいとうパンチ,65.1
3887,テツノカイナ,992,0,3,じしん,59.1
3888,テツノカイナ,992,0,4,かみなりパンチ,57.2
3889,テツノカイナ,992,0,5,ワイルドボルト,30.2
3890,テツノカイナ,992,0,6,ねこだまし,26.4
3891,テツノカイナ,992,0,7,ボルトチェンジ,16.8
3892,テツノカイナ,992,0,8,インファイト,10.3
3893,テツノカイナ,992,0,9,ヘビーボンバー,9.6
3894,テツノカイナ,992,0,10,じゃれつく,7.4
3895,テツノコウベ,993,0,1,あくのはどう,92.3
3896,テツノコウベ,993,0,2,エアスラッシュ,64.8
3897,テツノコウベ,993,0,3,だいちのちから,36.7
3898,テツノコウベ,993,0,4,ちょうはつ,36.3
3899,テツノコウベ,993,0,5,ラスターカノン,30.6
3900,テツノコウベ,993,0,6,ぼうふう,25.0
3901,テツノコウベ,993,0,7,だいもんじ,14.1
3902,テツノコウベ,993,0,8,かえんほうしゃ,13.8
3903,テツノコウベ,993,0,9,みがわり,9.6
3904,テツノコウベ,993,0,10,きあいだま,8.3
3905,テツノドクガ,994,0,1,ほのおのまい,88.6
3906,テツノドクガ,994,0,2,ヘドロウェーブ,82.7
3907,テツノドクガ,994,0,3,エナジーボール,60.3
3908,テツノドクガ,994,0,4,マジカルシャイン,55.0
3909,テツノドクガ,994,0,5,オーバーヒート,24.6
3910,テツノドクガ,994,0,6,ほうでん,19.3
3911,テツノドクガ,994,0,7,ニトロチャージ,19.2
3912,テツノドクガ,994,0,8,テラバースト,11.2
3913,テツノドクガ,994,0,9,とんぼがえり,8.2
3914,テツノドクガ,994,0,10,アシッドボム,7.3
3915,テツノイバラ,995,0,1,ロックブラスト,63.4
3916,テツノイバラ,995,0,2,じしん,62.4
3917,テツノイバラ,995,0,3,りゅうのまい,60.0
3918,テツノイバラ,995,0,4,ミサイルばり,38.1
3919,テツノイバラ,995,0,5,ワイルドボルト,32.6
3920,テツノイバラ,995,0,6,テラバースト,17.9
3921,テツノイバラ,995,0,7,れいとうパンチ,14.8
3922,テツノイバラ,995,0,8,ステルスロック,12.8
3923,テツノイバラ,995,0,9,ストーンエッジ,11.4
3924,テツノイバラ,995,0,10,かみなりパンチ,10.7
3925,セビエ,996,0,1,ドラゴンクロー,66.7
3926,セビエ,996,0,2,フリーズドライ,51.9
3927,セビエ,996,0,3,つららばり,51.9
3928,セビエ,996,0,4,こおりのキバ,40.7
3929,セビエ,996,0,5,かみつく,40.7
3930,セビエ,996,0,6,かみくだく,25.9
3931,セビエ,996,0,7,とっしん,25.9
3932,セビエ,996,0,8,アクアテール,22.2
3933,セビエ,996,0,9,ドラゴンダイブ,22.2
3934,セビエ,996,0,10,にらみつける,14.8
3935,セゴール,997,0,1,ゆきなだれ,89.2
3936,セゴール,997,0,2,アイアンヘッド,65.7
3937,セゴール,997,0,3,つるぎのまい,61.7
3938,セゴール,997,0,4,ドラゴンクロー,55.9
3939,セゴール,997,0,5,ドラゴンテール,30.2
3940,セゴール,997,0,6,げきりん,24.7
3941,セゴール,997,0,7,まもる,14.5
3942,セゴール,997,0,8,かわらわり,13.9
3943,セゴール,997,0,9,テラバースト,11.4
3944,セゴール,997,0,10,かみくだく,8.6
3945,セグレイブ,998,0,1,つららばり,91.1
3946,セグレイブ,998,0,2,じしん,89.2
3947,セグレイブ,998,0,3,こおりのつぶて,89.0
3948,セグレイブ,998,0,4,きょけんとつげき,68.0
3949,セグレイブ,998,0,5,りゅうのまい,30.2
3950,セグレイブ,998,0,6,テラバースト,18.8
3951,セグレイブ,998,0,7,つららおとし,4.3
3952,セグレイブ,998,0,8,アイアンヘッド,2.5
3953,セグレイブ,998,0,9,つるぎのまい,1.6
3954,セグレイブ,998,0,10,かわらわり,1.3
3955,コレクレー,999,0,1,ナイトヘッド,47.4
3956,コレクレー,999,0,2,ねむる,43.4
3957,コレクレー,999,0,3,ねごと,39.5
3958,コレクレー,999,0,4,たいあたり,36.2
3959,コレクレー,999,0,5,おどろかす,36.2
3960,コレクレー,999,0,6,まもる,34.2
3961,コレクレー,999,0,7,ひかりのかべ,18.4
3962,コレクレー,999,0,8,リフレクター,16.4
3963,コレクレー,999,0,9,シャドーボール,16.4
3964,コレクレー,999,0,10,あやしいひかり,13.8
3965,サーフゴー,1000,0,1,ゴールドラッシュ,89.4
3966,サーフゴー,1000,0,2,シャドーボール,87.7
3967,サーフゴー,1000,0,3,わるだくみ,47.2
3968,サーフゴー,1000,0,4,じこさいせい,46.9
3969,サーフゴー,1000,0,5,トリック,38.4
